no,n_estimators,max_depth,eta,subsample,colsample_bytree,MSE,R
487,100,1,0.4,0.8,0.6,70.67947899,0.272599836
488,100,1,0.4,0.8,0.7,70.67947899,0.272599836
489,100,1,0.4,0.8,0.8,75.42135913,0.229631507
490,100,1,0.4,0.8,0.9,75.42135913,0.229631507
491,100,1,0.4,0.9,0,56.32813645,0.421215908
492,100,1,0.4,0.9,0.1,56.32813645,0.421215908
493,100,1,0.4,0.9,0.2,56.32813645,0.421215908
494,100,1,0.4,0.9,0.3,56.32813645,0.421215908
495,100,1,0.4,0.9,0.4,71.01171845,0.26211364
496,100,1,0.4,0.9,0.5,71.01171845,0.26211364
497,100,1,0.4,0.9,0.6,66.98911529,0.255948577
498,100,1,0.4,0.9,0.7,66.98911529,0.255948577
499,100,1,0.4,0.9,0.8,77.59880138,0.199555044
500,100,1,0.4,0.9,0.9,77.59880138,0.199555044
501,100,1,0.5,0,0,68.77345456,nan
502,100,1,0.5,0,0.1,68.77345456,nan
503,100,1,0.5,0,0.2,68.77345456,nan
504,100,1,0.5,0,0.3,68.77345456,nan
505,100,1,0.5,0,0.4,68.77345456,nan
506,100,1,0.5,0,0.5,68.77345456,nan
507,100,1,0.5,0,0.6,68.77345456,nan
508,100,1,0.5,0,0.7,68.77345456,nan
509,100,1,0.5,0,0.8,68.77345456,nan
510,100,1,0.5,0,0.9,68.77345456,nan
511,100,1,0.5,0.1,0,64.75199323,0.304421056
512,100,1,0.5,0.1,0.1,64.75199323,0.304421056
513,100,1,0.5,0.1,0.2,64.75199323,0.304421056
514,100,1,0.5,0.1,0.3,64.75199323,0.304421056
515,100,1,0.5,0.1,0.4,138.879999,0.023405208
516,100,1,0.5,0.1,0.5,138.879999,0.023405208
517,100,1,0.5,0.1,0.6,178.3013108,-0.077766784
518,100,1,0.5,0.1,0.7,178.3013108,-0.077766784
519,100,1,0.5,0.1,0.8,135.9792473,-0.063010705
520,100,1,0.5,0.1,0.9,135.9792473,-0.063010705
521,100,1,0.5,0.2,0,124.6030081,-0.283514835
522,100,1,0.5,0.2,0.1,124.6030081,-0.283514835
523,100,1,0.5,0.2,0.2,124.6030081,-0.283514835
524,100,1,0.5,0.2,0.3,124.6030081,-0.283514835
525,100,1,0.5,0.2,0.4,172.0798937,-0.325351948
526,100,1,0.5,0.2,0.5,172.0798937,-0.325351948
527,100,1,0.5,0.2,0.6,221.2917861,-0.594006096
528,100,1,0.5,0.2,0.7,221.2917861,-0.594006096
529,100,1,0.5,0.2,0.8,172.7634305,-0.375542576
530,100,1,0.5,0.2,0.9,172.7634305,-0.375542576
531,100,1,0.5,0.3,0,88.63206169,0.121252517
532,100,1,0.5,0.3,0.1,88.63206169,0.121252517
533,100,1,0.5,0.3,0.2,88.63206169,0.121252517
534,100,1,0.5,0.3,0.3,88.63206169,0.121252517
535,100,1,0.5,0.3,0.4,87.01862184,0.121621951
536,100,1,0.5,0.3,0.5,87.01862184,0.121621951
537,100,1,0.5,0.3,0.6,139.597838,-0.20730954
538,100,1,0.5,0.3,0.7,139.597838,-0.20730954
539,100,1,0.5,0.3,0.8,89.82935529,0.069623714
540,100,1,0.5,0.3,0.9,89.82935529,0.069623714
541,100,1,0.5,0.4,0,65.49862859,0.222824971
542,100,1,0.5,0.4,0.1,65.49862859,0.222824971
543,100,1,0.5,0.4,0.2,65.49862859,0.222824971
544,100,1,0.5,0.4,0.3,65.49862859,0.222824971
545,100,1,0.5,0.4,0.4,70.08981412,0.340744896
546,100,1,0.5,0.4,0.5,70.08981412,0.340744896
547,100,1,0.5,0.4,0.6,94.1004968,0.022359267
548,100,1,0.5,0.4,0.7,94.1004968,0.022359267
549,100,1,0.5,0.4,0.8,91.5599277,-0.001450411
550,100,1,0.5,0.4,0.9,91.5599277,-0.001450411
551,100,1,0.5,0.5,0,48.86441736,0.553125699
552,100,1,0.5,0.5,0.1,48.86441736,0.553125699
553,100,1,0.5,0.5,0.2,48.86441736,0.553125699
554,100,1,0.5,0.5,0.3,48.86441736,0.553125699
555,100,1,0.5,0.5,0.4,54.5097413,0.472131453
556,100,1,0.5,0.5,0.5,54.5097413,0.472131453
557,100,1,0.5,0.5,0.6,104.3591599,0.020080653
558,100,1,0.5,0.5,0.7,104.3591599,0.020080653
559,100,1,0.5,0.5,0.8,73.82460903,0.254613233
560,100,1,0.5,0.5,0.9,73.82460903,0.254613233
561,100,1,0.5,0.6,0,78.02411993,0.288079765
562,100,1,0.5,0.6,0.1,78.02411993,0.288079765
563,100,1,0.5,0.6,0.2,78.02411993,0.288079765
564,100,1,0.5,0.6,0.3,78.02411993,0.288079765
565,100,1,0.5,0.6,0.4,66.91021959,0.342825606
566,100,1,0.5,0.6,0.5,66.91021959,0.342825606
567,100,1,0.5,0.6,0.6,84.84994702,0.170790545
568,100,1,0.5,0.6,0.7,84.84994702,0.170790545
569,100,1,0.5,0.6,0.8,64.05689395,0.351393854
570,100,1,0.5,0.6,0.9,64.05689395,0.351393854
571,100,1,0.5,0.7,0,70.70734696,0.24817514
572,100,1,0.5,0.7,0.1,70.70734696,0.24817514
573,100,1,0.5,0.7,0.2,70.70734696,0.24817514
574,100,1,0.5,0.7,0.3,70.70734696,0.24817514
575,100,1,0.5,0.7,0.4,70.43565281,0.272662992
576,100,1,0.5,0.7,0.5,70.43565281,0.272662992
577,100,1,0.5,0.7,0.6,59.47450761,0.392937113
578,100,1,0.5,0.7,0.7,59.47450761,0.392937113
579,100,1,0.5,0.7,0.8,70.53224988,0.342773607
580,100,1,0.5,0.7,0.9,70.53224988,0.342773607
581,100,1,0.5,0.8,0,65.46705967,0.341855166
582,100,1,0.5,0.8,0.1,65.46705967,0.341855166
583,100,1,0.5,0.8,0.2,65.46705967,0.341855166
584,100,1,0.5,0.8,0.3,65.46705967,0.341855166
585,100,1,0.5,0.8,0.4,57.31069467,0.423060646
586,100,1,0.5,0.8,0.5,57.31069467,0.423060646
587,100,1,0.5,0.8,0.6,62.59650181,0.35438716
588,100,1,0.5,0.8,0.7,62.59650181,0.35438716
589,100,1,0.5,0.8,0.8,66.23482027,0.349121213
590,100,1,0.5,0.8,0.9,66.23482027,0.349121213
591,100,1,0.5,0.9,0,68.11163544,0.308429503
592,100,1,0.5,0.9,0.1,68.11163544,0.308429503
593,100,1,0.5,0.9,0.2,68.11163544,0.308429503
594,100,1,0.5,0.9,0.3,68.11163544,0.308429503
595,100,1,0.5,0.9,0.4,65.94876918,0.337605787
596,100,1,0.5,0.9,0.5,65.94876918,0.337605787
597,100,1,0.5,0.9,0.6,74.41464356,0.22304717
598,100,1,0.5,0.9,0.7,74.41464356,0.22304717
599,100,1,0.5,0.9,0.8,68.06719776,0.305750378
600,100,1,0.5,0.9,0.9,68.06719776,0.305750378
601,100,1,0.6,0,0,68.77345456,nan
602,100,1,0.6,0,0.1,68.77345456,nan
603,100,1,0.6,0,0.2,68.77345456,nan
604,100,1,0.6,0,0.3,68.77345456,nan
605,100,1,0.6,0,0.4,68.77345456,nan
606,100,1,0.6,0,0.5,68.77345456,nan
607,100,1,0.6,0,0.6,68.77345456,nan
608,100,1,0.6,0,0.7,68.77345456,nan
609,100,1,0.6,0,0.8,68.77345456,nan
610,100,1,0.6,0,0.9,68.77345456,nan
611,100,1,0.6,0.1,0,81.20390922,0.259660288
612,100,1,0.6,0.1,0.1,81.20390922,0.259660288
613,100,1,0.6,0.1,0.2,81.20390922,0.259660288
614,100,1,0.6,0.1,0.3,81.20390922,0.259660288
615,100,1,0.6,0.1,0.4,111.7237152,0.184380203
616,100,1,0.6,0.1,0.5,111.7237152,0.184380203
617,100,1,0.6,0.1,0.6,276.4280304,-0.341367984
618,100,1,0.6,0.1,0.7,276.4280304,-0.341367984
619,100,1,0.6,0.1,0.8,214.862541,0.053582629
620,100,1,0.6,0.1,0.9,214.862541,0.053582629
621,100,1,0.6,0.2,0,122.8219723,-0.151786076
622,100,1,0.6,0.2,0.1,122.8219723,-0.151786076
623,100,1,0.6,0.2,0.2,122.8219723,-0.151786076
624,100,1,0.6,0.2,0.3,122.8219723,-0.151786076
625,100,1,0.6,0.2,0.4,173.4755814,-0.537167572
626,100,1,0.6,0.2,0.5,173.4755814,-0.537167572
627,100,1,0.6,0.2,0.6,336.679929,-0.413502861
628,100,1,0.6,0.2,0.7,336.679929,-0.413502861
629,100,1,0.6,0.2,0.8,235.3352915,-0.382154914
630,100,1,0.6,0.2,0.9,235.3352915,-0.382154914
631,100,1,0.6,0.3,0,80.08256545,0.243043654
632,100,1,0.6,0.3,0.1,80.08256545,0.243043654
633,100,1,0.6,0.3,0.2,80.08256545,0.243043654
634,100,1,0.6,0.3,0.3,80.08256545,0.243043654
635,100,1,0.6,0.3,0.4,185.7635121,-0.245518446
636,100,1,0.6,0.3,0.5,185.7635121,-0.245518446
637,100,1,0.6,0.3,0.6,158.8599663,-0.329831795
638,100,1,0.6,0.3,0.7,158.8599663,-0.329831795
639,100,1,0.6,0.3,0.8,131.098849,-0.014009002
640,100,1,0.6,0.3,0.9,131.098849,-0.014009002
641,100,1,0.6,0.4,0,37.82174492,0.622991544
642,100,1,0.6,0.4,0.1,37.82174492,0.622991544
643,100,1,0.6,0.4,0.2,37.82174492,0.622991544
644,100,1,0.6,0.4,0.3,37.82174492,0.622991544
645,100,1,0.6,0.4,0.4,77.34237443,0.313433131
646,100,1,0.6,0.4,0.5,77.34237443,0.313433131
647,100,1,0.6,0.4,0.6,107.5112201,-0.054423487
648,100,1,0.6,0.4,0.7,107.5112201,-0.054423487
649,100,1,0.6,0.4,0.8,100.1096631,0.017423562
650,100,1,0.6,0.4,0.9,100.1096631,0.017423562
651,100,1,0.6,0.5,0,48.69130784,0.526102208
652,100,1,0.6,0.5,0.1,48.69130784,0.526102208
653,100,1,0.6,0.5,0.2,48.69130784,0.526102208
654,100,1,0.6,0.5,0.3,48.69130784,0.526102208
655,100,1,0.6,0.5,0.4,87.44216834,0.158164756
656,100,1,0.6,0.5,0.5,87.44216834,0.158164756
657,100,1,0.6,0.5,0.6,100.4850395,0.080058849
658,100,1,0.6,0.5,0.7,100.4850395,0.080058849
659,100,1,0.6,0.5,0.8,72.97767858,0.254395196
660,100,1,0.6,0.5,0.9,72.97767858,0.254395196
661,100,1,0.6,0.6,0,70.30253744,0.30425146
662,100,1,0.6,0.6,0.1,70.30253744,0.30425146
663,100,1,0.6,0.6,0.2,70.30253744,0.30425146
664,100,1,0.6,0.6,0.3,70.30253744,0.30425146
665,100,1,0.6,0.6,0.4,74.73421272,0.349757248
666,100,1,0.6,0.6,0.5,74.73421272,0.349757248
667,100,1,0.6,0.6,0.6,82.56531057,0.117733942
668,100,1,0.6,0.6,0.7,82.56531057,0.117733942
669,100,1,0.6,0.6,0.8,71.01176457,0.316100574
670,100,1,0.6,0.6,0.9,71.01176457,0.316100574
671,100,1,0.6,0.7,0,68.16402811,0.268876585
672,100,1,0.6,0.7,0.1,68.16402811,0.268876585
673,100,1,0.6,0.7,0.2,68.16402811,0.268876585
674,100,1,0.6,0.7,0.3,68.16402811,0.268876585
675,100,1,0.6,0.7,0.4,68.57183633,0.359334083
676,100,1,0.6,0.7,0.5,68.57183633,0.359334083
677,100,1,0.6,0.7,0.6,57.90730622,0.413497596
678,100,1,0.6,0.7,0.7,57.90730622,0.413497596
679,100,1,0.6,0.7,0.8,60.41862512,0.407807672
680,100,1,0.6,0.7,0.9,60.41862512,0.407807672
681,100,1,0.6,0.8,0,64.14313479,0.365113043
682,100,1,0.6,0.8,0.1,64.14313479,0.365113043
683,100,1,0.6,0.8,0.2,64.14313479,0.365113043
684,100,1,0.6,0.8,0.3,64.14313479,0.365113043
685,100,1,0.6,0.8,0.4,62.10615472,0.341051428
686,100,1,0.6,0.8,0.5,62.10615472,0.341051428
687,100,1,0.6,0.8,0.6,57.96049775,0.413835937
688,100,1,0.6,0.8,0.7,57.96049775,0.413835937
689,100,1,0.6,0.8,0.8,64.60526827,0.344652613
690,100,1,0.6,0.8,0.9,64.60526827,0.344652613
691,100,1,0.6,0.9,0,62.76681872,0.381729216
692,100,1,0.6,0.9,0.1,62.76681872,0.381729216
693,100,1,0.6,0.9,0.2,62.76681872,0.381729216
694,100,1,0.6,0.9,0.3,62.76681872,0.381729216
695,100,1,0.6,0.9,0.4,72.08537526,0.291421677
696,100,1,0.6,0.9,0.5,72.08537526,0.291421677
697,100,1,0.6,0.9,0.6,75.81394894,0.210801307
698,100,1,0.6,0.9,0.7,75.81394894,0.210801307
699,100,1,0.6,0.9,0.8,78.75957525,0.201981239
700,100,1,0.6,0.9,0.9,78.75957525,0.201981239
701,100,1,0.7,0,0,68.77345456,nan
702,100,1,0.7,0,0.1,68.77345456,nan
703,100,1,0.7,0,0.2,68.77345456,nan
704,100,1,0.7,0,0.3,68.77345456,nan
705,100,1,0.7,0,0.4,68.77345456,nan
706,100,1,0.7,0,0.5,68.77345456,nan
707,100,1,0.7,0,0.6,68.77345456,nan
708,100,1,0.7,0,0.7,68.77345456,nan
709,100,1,0.7,0,0.8,68.77345456,nan
710,100,1,0.7,0,0.9,68.77345456,nan
711,100,1,0.7,0.1,0,86.67713183,0.212699269
712,100,1,0.7,0.1,0.1,86.67713183,0.212699269
713,100,1,0.7,0.1,0.2,86.67713183,0.212699269
714,100,1,0.7,0.1,0.3,86.67713183,0.212699269
715,100,1,0.7,0.1,0.4,336.7322267,-0.41555851
716,100,1,0.7,0.1,0.5,336.7322267,-0.41555851
717,100,1,0.7,0.1,0.6,359.0335369,-0.341375686
718,100,1,0.7,0.1,0.7,359.0335369,-0.341375686
719,100,1,0.7,0.1,0.8,283.2546935,-0.058321604
720,100,1,0.7,0.1,0.9,283.2546935,-0.058321604
721,100,1,0.7,0.2,0,100.0025306,-0.110047583
722,100,1,0.7,0.2,0.1,100.0025306,-0.110047583
723,100,1,0.7,0.2,0.2,100.0025306,-0.110047583
724,100,1,0.7,0.2,0.3,100.0025306,-0.110047583
725,100,1,0.7,0.2,0.4,269.2653062,-0.447884938
726,100,1,0.7,0.2,0.5,269.2653062,-0.447884938
727,100,1,0.7,0.2,0.6,112.7725427,-0.13039549
728,100,1,0.7,0.2,0.7,112.7725427,-0.13039549
729,100,1,0.7,0.2,0.8,166.79604,-0.433944598
730,100,1,0.7,0.2,0.9,166.79604,-0.433944598
731,100,1,0.7,0.3,0,114.780183,0.287966393
732,100,1,0.7,0.3,0.1,114.780183,0.287966393
733,100,1,0.7,0.3,0.2,114.780183,0.287966393
734,100,1,0.7,0.3,0.3,114.780183,0.287966393
735,100,1,0.7,0.3,0.4,76.82227041,0.182914149
736,100,1,0.7,0.3,0.5,76.82227041,0.182914149
737,100,1,0.7,0.3,0.6,99.37556145,-0.01155902
738,100,1,0.7,0.3,0.7,99.37556145,-0.01155902
739,100,1,0.7,0.3,0.8,140.8941397,-0.181023754
740,100,1,0.7,0.3,0.9,140.8941397,-0.181023754
741,100,1,0.7,0.4,0,50.44187929,0.507636989
742,100,1,0.7,0.4,0.1,50.44187929,0.507636989
743,100,1,0.7,0.4,0.2,50.44187929,0.507636989
744,100,1,0.7,0.4,0.3,50.44187929,0.507636989
745,100,1,0.7,0.4,0.4,73.26153309,0.381183398
746,100,1,0.7,0.4,0.5,73.26153309,0.381183398
747,100,1,0.7,0.4,0.6,79.03646858,0.213863743
748,100,1,0.7,0.4,0.7,79.03646858,0.213863743
749,100,1,0.7,0.4,0.8,145.2918617,-0.258400198
750,100,1,0.7,0.4,0.9,145.2918617,-0.258400198
751,100,1,0.7,0.5,0,66.90775761,0.378811608
752,100,1,0.7,0.5,0.1,66.90775761,0.378811608
753,100,1,0.7,0.5,0.2,66.90775761,0.378811608
754,100,1,0.7,0.5,0.3,66.90775761,0.378811608
755,100,1,0.7,0.5,0.4,104.1325511,0.131863902
756,100,1,0.7,0.5,0.5,104.1325511,0.131863902
757,100,1,0.7,0.5,0.6,83.40161356,0.087541877
758,100,1,0.7,0.5,0.7,83.40161356,0.087541877
759,100,1,0.7,0.5,0.8,57.54308939,0.378168112
760,100,1,0.7,0.5,0.9,57.54308939,0.378168112
761,100,1,0.7,0.6,0,89.01179183,0.169100938
762,100,1,0.7,0.6,0.1,89.01179183,0.169100938
763,100,1,0.7,0.6,0.2,89.01179183,0.169100938
764,100,1,0.7,0.6,0.3,89.01179183,0.169100938
765,100,1,0.7,0.6,0.4,105.7315574,0.097539927
766,100,1,0.7,0.6,0.5,105.7315574,0.097539927
767,100,1,0.7,0.6,0.6,85.79933757,0.132498304
768,100,1,0.7,0.6,0.7,85.79933757,0.132498304
769,100,1,0.7,0.6,0.8,69.29679713,0.324554053
770,100,1,0.7,0.6,0.9,69.29679713,0.324554053
771,100,1,0.7,0.7,0,77.01131657,0.233186155
772,100,1,0.7,0.7,0.1,77.01131657,0.233186155
773,100,1,0.7,0.7,0.2,77.01131657,0.233186155
774,100,1,0.7,0.7,0.3,77.01131657,0.233186155
775,100,1,0.7,0.7,0.4,77.70705729,0.355180469
776,100,1,0.7,0.7,0.5,77.70705729,0.355180469
777,100,1,0.7,0.7,0.6,72.56629531,0.270633982
778,100,1,0.7,0.7,0.7,72.56629531,0.270633982
779,100,1,0.7,0.7,0.8,61.55343261,0.38682419
780,100,1,0.7,0.7,0.9,61.55343261,0.38682419
781,100,1,0.7,0.8,0,70.0446103,0.308620444
782,100,1,0.7,0.8,0.1,70.0446103,0.308620444
783,100,1,0.7,0.8,0.2,70.0446103,0.308620444
784,100,1,0.7,0.8,0.3,70.0446103,0.308620444
785,100,1,0.7,0.8,0.4,62.97023855,0.369706186
786,100,1,0.7,0.8,0.5,62.97023855,0.369706186
787,100,1,0.7,0.8,0.6,51.10924819,0.50578136
788,100,1,0.7,0.8,0.7,51.10924819,0.50578136
789,100,1,0.7,0.8,0.8,81.7228957,0.154443241
790,100,1,0.7,0.8,0.9,81.7228957,0.154443241
791,100,1,0.7,0.9,0,79.79930174,0.199018322
792,100,1,0.7,0.9,0.1,79.79930174,0.199018322
793,100,1,0.7,0.9,0.2,79.79930174,0.199018322
794,100,1,0.7,0.9,0.3,79.79930174,0.199018322
795,100,1,0.7,0.9,0.4,75.20556251,0.277083482
796,100,1,0.7,0.9,0.5,75.20556251,0.277083482
797,100,1,0.7,0.9,0.6,62.55057958,0.362838814
798,100,1,0.7,0.9,0.7,62.55057958,0.362838814
799,100,1,0.7,0.9,0.8,77.88584137,0.242880793
800,100,1,0.7,0.9,0.9,77.88584137,0.242880793
801,100,1,0.8,0,0,68.77345456,nan
802,100,1,0.8,0,0.1,68.77345456,nan
803,100,1,0.8,0,0.2,68.77345456,nan
804,100,1,0.8,0,0.3,68.77345456,nan
805,100,1,0.8,0,0.4,68.77345456,nan
806,100,1,0.8,0,0.5,68.77345456,nan
807,100,1,0.8,0,0.6,68.77345456,nan
808,100,1,0.8,0,0.7,68.77345456,nan
809,100,1,0.8,0,0.8,68.77345456,nan
810,100,1,0.8,0,0.9,68.77345456,nan
811,100,1,0.8,0.1,0,139.2561516,0.454597289
812,100,1,0.8,0.1,0.1,139.2561516,0.454597289
813,100,1,0.8,0.1,0.2,139.2561516,0.454597289
814,100,1,0.8,0.1,0.3,139.2561516,0.454597289
815,100,1,0.8,0.1,0.4,311.4345872,-0.142030403
816,100,1,0.8,0.1,0.5,311.4345872,-0.142030403
817,100,1,0.8,0.1,0.6,356.4319092,-0.549184688
818,100,1,0.8,0.1,0.7,356.4319092,-0.549184688
819,100,1,0.8,0.1,0.8,1036.90547,-0.173339226
820,100,1,0.8,0.1,0.9,1036.90547,-0.173339226
821,100,1,0.8,0.2,0,124.0282212,0.15562776
822,100,1,0.8,0.2,0.1,124.0282212,0.15562776
823,100,1,0.8,0.2,0.2,124.0282212,0.15562776
824,100,1,0.8,0.2,0.3,124.0282212,0.15562776
825,100,1,0.8,0.2,0.4,238.9352105,-0.501481949
826,100,1,0.8,0.2,0.5,238.9352105,-0.501481949
827,100,1,0.8,0.2,0.6,154.6950532,-0.434275992
828,100,1,0.8,0.2,0.7,154.6950532,-0.434275992
829,100,1,0.8,0.2,0.8,160.8028509,0.030333227
830,100,1,0.8,0.2,0.9,160.8028509,0.030333227
831,100,1,0.8,0.3,0,172.04111,-0.234457621
832,100,1,0.8,0.3,0.1,172.04111,-0.234457621
833,100,1,0.8,0.3,0.2,172.04111,-0.234457621
834,100,1,0.8,0.3,0.3,172.04111,-0.234457621
835,100,1,0.8,0.3,0.4,152.4008084,-0.19358089
836,100,1,0.8,0.3,0.5,152.4008084,-0.19358089
837,100,1,0.8,0.3,0.6,133.7338006,0.025742197
838,100,1,0.8,0.3,0.7,133.7338006,0.025742197
839,100,1,0.8,0.3,0.8,207.5691474,-0.390355756
840,100,1,0.8,0.3,0.9,207.5691474,-0.390355756
841,100,1,0.8,0.4,0,51.28966876,0.500323293
842,100,1,0.8,0.4,0.1,51.28966876,0.500323293
843,100,1,0.8,0.4,0.2,51.28966876,0.500323293
844,100,1,0.8,0.4,0.3,51.28966876,0.500323293
845,100,1,0.8,0.4,0.4,84.79693397,0.245088571
846,100,1,0.8,0.4,0.5,84.79693397,0.245088571
847,100,1,0.8,0.4,0.6,152.1272777,-0.227039826
848,100,1,0.8,0.4,0.7,152.1272777,-0.227039826
849,100,1,0.8,0.4,0.8,95.94157411,-0.066997652
850,100,1,0.8,0.4,0.9,95.94157411,-0.066997652
851,100,1,0.8,0.5,0,75.33467545,0.275292267
852,100,1,0.8,0.5,0.1,75.33467545,0.275292267
853,100,1,0.8,0.5,0.2,75.33467545,0.275292267
854,100,1,0.8,0.5,0.3,75.33467545,0.275292267
855,100,1,0.8,0.5,0.4,168.2453096,-0.16086603
856,100,1,0.8,0.5,0.5,168.2453096,-0.16086603
857,100,1,0.8,0.5,0.6,104.3159324,0.03621536
858,100,1,0.8,0.5,0.7,104.3159324,0.03621536
859,100,1,0.8,0.5,0.8,98.33362825,0.112882555
860,100,1,0.8,0.5,0.9,98.33362825,0.112882555
861,100,1,0.8,0.6,0,67.10143772,0.326391348
862,100,1,0.8,0.6,0.1,67.10143772,0.326391348
863,100,1,0.8,0.6,0.2,67.10143772,0.326391348
864,100,1,0.8,0.6,0.3,67.10143772,0.326391348
865,100,1,0.8,0.6,0.4,101.1216373,0.18428351
866,100,1,0.8,0.6,0.5,101.1216373,0.18428351
867,100,1,0.8,0.6,0.6,65.23228465,0.435628017
868,100,1,0.8,0.6,0.7,65.23228465,0.435628017
869,100,1,0.8,0.6,0.8,83.54607166,0.181591391
870,100,1,0.8,0.6,0.9,83.54607166,0.181591391
871,100,1,0.8,0.7,0,84.73038599,0.219237833
872,100,1,0.8,0.7,0.1,84.73038599,0.219237833
873,100,1,0.8,0.7,0.2,84.73038599,0.219237833
874,100,1,0.8,0.7,0.3,84.73038599,0.219237833
875,100,1,0.8,0.7,0.4,69.34388512,0.351812423
876,100,1,0.8,0.7,0.5,69.34388512,0.351812423
877,100,1,0.8,0.7,0.6,85.22472199,0.231374045
878,100,1,0.8,0.7,0.7,85.22472199,0.231374045
879,100,1,0.8,0.7,0.8,59.46706289,0.388306651
880,100,1,0.8,0.7,0.9,59.46706289,0.388306651
881,100,1,0.8,0.8,0,79.18348114,0.240726109
882,100,1,0.8,0.8,0.1,79.18348114,0.240726109
883,100,1,0.8,0.8,0.2,79.18348114,0.240726109
884,100,1,0.8,0.8,0.3,79.18348114,0.240726109
885,100,1,0.8,0.8,0.4,77.80147104,0.252553338
886,100,1,0.8,0.8,0.5,77.80147104,0.252553338
887,100,1,0.8,0.8,0.6,56.42706026,0.38620767
888,100,1,0.8,0.8,0.7,56.42706026,0.38620767
889,100,1,0.8,0.8,0.8,72.9032901,0.247328215
890,100,1,0.8,0.8,0.9,72.9032901,0.247328215
891,100,1,0.8,0.9,0,79.59351855,0.26624685
892,100,1,0.8,0.9,0.1,79.59351855,0.26624685
893,100,1,0.8,0.9,0.2,79.59351855,0.26624685
894,100,1,0.8,0.9,0.3,79.59351855,0.26624685
895,100,1,0.8,0.9,0.4,77.93871423,0.224509646
896,100,1,0.8,0.9,0.5,77.93871423,0.224509646
897,100,1,0.8,0.9,0.6,75.95062962,0.234166713
898,100,1,0.8,0.9,0.7,75.95062962,0.234166713
899,100,1,0.8,0.9,0.8,77.6347338,0.246651605
900,100,1,0.8,0.9,0.9,77.6347338,0.246651605
901,100,1,0.9,0,0,68.77345456,nan
902,100,1,0.9,0,0.1,68.77345456,nan
903,100,1,0.9,0,0.2,68.77345456,nan
904,100,1,0.9,0,0.3,68.77345456,nan
905,100,1,0.9,0,0.4,68.77345456,nan
906,100,1,0.9,0,0.5,68.77345456,nan
907,100,1,0.9,0,0.6,68.77345456,nan
908,100,1,0.9,0,0.7,68.77345456,nan
909,100,1,0.9,0,0.8,68.77345456,nan
910,100,1,0.9,0,0.9,68.77345456,nan
911,100,1,0.9,0.1,0,366.6171891,0.391221227
912,100,1,0.9,0.1,0.1,366.6171891,0.391221227
913,100,1,0.9,0.1,0.2,366.6171891,0.391221227
914,100,1,0.9,0.1,0.3,366.6171891,0.391221227
915,100,1,0.9,0.1,0.4,228.6778412,0.564865657
916,100,1,0.9,0.1,0.5,228.6778412,0.564865657
917,100,1,0.9,0.1,0.6,358.2204594,0.117098497
918,100,1,0.9,0.1,0.7,358.2204594,0.117098497
919,100,1,0.9,0.1,0.8,408.8597944,0.285088987
920,100,1,0.9,0.1,0.9,408.8597944,0.285088987
921,100,1,0.9,0.2,0,129.6756132,0.068169002
922,100,1,0.9,0.2,0.1,129.6756132,0.068169002
923,100,1,0.9,0.2,0.2,129.6756132,0.068169002
924,100,1,0.9,0.2,0.3,129.6756132,0.068169002
925,100,1,0.9,0.2,0.4,263.0923018,-0.301949007
926,100,1,0.9,0.2,0.5,263.0923018,-0.301949007
927,100,1,0.9,0.2,0.6,461.7326848,-0.511753018
928,100,1,0.9,0.2,0.7,461.7326848,-0.511753018
929,100,1,0.9,0.2,0.8,578.6144632,-0.315441526
930,100,1,0.9,0.2,0.9,578.6144632,-0.315441526
931,100,1,0.9,0.3,0,205.5489535,-0.01389894
932,100,1,0.9,0.3,0.1,205.5489535,-0.01389894
933,100,1,0.9,0.3,0.2,205.5489535,-0.01389894
934,100,1,0.9,0.3,0.3,205.5489535,-0.01389894
935,100,1,0.9,0.3,0.4,227.7440164,-0.453222453
936,100,1,0.9,0.3,0.5,227.7440164,-0.453222453
937,100,1,0.9,0.3,0.6,114.0003998,-0.13414435
938,100,1,0.9,0.3,0.7,114.0003998,-0.13414435
939,100,1,0.9,0.3,0.8,204.3518758,-0.344953478
940,100,1,0.9,0.3,0.9,204.3518758,-0.344953478
941,100,1,0.9,0.4,0,75.58689374,0.271782326
942,100,1,0.9,0.4,0.1,75.58689374,0.271782326
943,100,1,0.9,0.4,0.2,75.58689374,0.271782326
944,100,1,0.9,0.4,0.3,75.58689374,0.271782326
945,100,1,0.9,0.4,0.4,188.8146777,0.173911635
946,100,1,0.9,0.4,0.5,188.8146777,0.173911635
947,100,1,0.9,0.4,0.6,230.2036183,-0.115612717
948,100,1,0.9,0.4,0.7,230.2036183,-0.115612717
949,100,1,0.9,0.4,0.8,111.5887171,0.016219644
950,100,1,0.9,0.4,0.9,111.5887171,0.016219644
951,100,1,0.9,0.5,0,93.55591248,0.051751382
952,100,1,0.9,0.5,0.1,93.55591248,0.051751382
953,100,1,0.9,0.5,0.2,93.55591248,0.051751382
954,100,1,0.9,0.5,0.3,93.55591248,0.051751382
955,100,1,0.9,0.5,0.4,140.2106378,-0.069103902
956,100,1,0.9,0.5,0.5,140.2106378,-0.069103902
957,100,1,0.9,0.5,0.6,111.9109996,0.014620698
958,100,1,0.9,0.5,0.7,111.9109996,0.014620698
959,100,1,0.9,0.5,0.8,106.8759278,0.004326087
960,100,1,0.9,0.5,0.9,106.8759278,0.004326087
