,n_iter,Number of Ants,alpha,beta,Evaporation rate,n_node,MSE,R
20420,200,700,1,0.8,0.4,600,12.29761033,0.960138434
20421,200,700,1,0.8,0.4,700,12.32531788,0.960146269
20422,200,700,1,0.8,0.4,800,12.34615248,0.960152143
20423,200,700,1,0.8,0.4,900,12.30603621,0.960123335
20424,200,700,1,0.8,0.4,1000,12.42726199,0.960225885
20425,200,700,1,0.8,0.5,500,11.35444493,0.959435463
20426,200,700,1,0.8,0.5,600,11.92227687,0.959461401
20427,200,700,1,0.8,0.5,700,11.41985997,0.959418119
20428,200,700,1,0.8,0.5,800,11.18699923,0.959870422
20429,200,700,1,0.8,0.5,900,11.40050106,0.959420568
20430,200,700,1,0.8,0.5,1000,11.24054368,0.959425578
20431,200,700,1,0.8,0.6,500,11.09533188,0.959032455
20432,200,700,1,0.8,0.6,600,11.09920537,0.958793421
20433,200,700,1,0.8,0.6,700,10.83291549,0.959263755
20434,200,700,1,0.8,0.6,800,11.10320741,0.958866431
20435,200,700,1,0.8,0.6,900,11.1541937,0.958857721
20436,200,700,1,0.8,0.6,1000,11.04023102,0.959280444
20437,200,700,1,0.8,0.7,500,9.998841733,0.958611778
20438,200,700,1,0.8,0.7,600,10.00540699,0.958560749
20439,200,700,1,0.8,0.7,700,10.01011381,0.958523982
20440,200,700,1,0.8,0.7,800,10.08787767,0.958678635
20441,200,700,1,0.8,0.7,900,10.08223151,0.958637263
20442,200,700,1,0.8,0.7,1000,10.01259063,0.958698104
20443,200,700,1,0.8,0.8,500,9.323867285,0.960836519
20444,200,700,1,0.8,0.8,600,31.03841037,0.958095674
20445,200,700,1,0.8,0.8,700,9.933662815,0.959234893
20446,200,700,1,0.8,0.8,800,9.989064298,0.959340393
20447,200,700,1,0.8,0.8,900,9.852299041,0.959259424
20448,200,700,1,0.8,0.8,1000,9.969701886,0.959432925
20449,200,700,1,0.8,0.9,500,33.42909663,0.960508955
20450,200,700,1,0.8,0.9,600,33.13639075,0.960459773
20451,200,700,1,0.8,0.9,700,33.10395083,0.960438905
20452,200,700,1,0.8,0.9,800,33.23679957,0.960358063
20453,200,700,1,0.8,0.9,900,33.06075826,0.960411023
20454,200,700,1,0.8,0.9,1000,32.45542918,0.960489755
20455,200,700,1,0.8,1,500,8.758440249,0.957489932
20456,200,700,1,0.8,1,600,14.57738565,0.967144001
20457,200,700,1,0.8,1,700,14.53003632,0.967110658
20458,200,700,1,0.8,1,800,8.755554041,0.957678851
20459,200,700,1,0.8,1,900,14.54294531,0.967035273
20460,200,700,1,0.8,1,1000,8.764445793,0.957813295
20461,200,700,1,0.9,0.1,500,10.85636106,0.958411208
20462,200,700,1,0.9,0.1,600,10.48550381,0.95859006
20463,200,700,1,0.9,0.1,700,10.51235195,0.958644904
20464,200,700,1,0.9,0.1,800,10.70687847,0.958385015
20465,200,700,1,0.9,0.1,900,10.51339145,0.9585909
20466,200,700,1,0.9,0.1,1000,10.49196382,0.958597398
20467,200,700,1,0.9,0.2,500,10.58534593,0.958723146
20468,200,700,1,0.9,0.2,600,10.63211213,0.958415676
20469,200,700,1,0.9,0.2,700,10.70230565,0.958421457
20470,200,700,1,0.9,0.2,800,10.65088218,0.958452145
20471,200,700,1,0.9,0.2,900,10.66062586,0.958416601
20472,200,700,1,0.9,0.2,1000,10.62386721,0.958441546
20473,200,700,1,0.9,0.3,500,41.76558573,0.963106992
20474,200,700,1,0.9,0.3,600,10.41344545,0.958673999
20475,200,700,1,0.9,0.3,700,10.64801224,0.95843471
20476,200,700,1,0.9,0.3,800,10.61228662,0.95840822
20477,200,700,1,0.9,0.3,900,10.57713607,0.958437248
20478,200,700,1,0.9,0.3,1000,10.55599478,0.958415902
20479,200,700,1,0.9,0.4,500,13.13622568,0.960109942
20480,200,700,1,0.9,0.4,600,39.78007152,0.961859087
20481,200,700,1,0.9,0.4,700,10.65053279,0.958499292
20482,200,700,1,0.9,0.4,800,39.49646585,0.961899601
20483,200,700,1,0.9,0.4,900,12.71470783,0.960357821
20484,200,700,1,0.9,0.4,1000,41.48398728,0.962942607
20485,200,700,1,0.9,0.5,500,40.93273342,0.962878162
20486,200,700,1,0.9,0.5,600,40.2376628,0.961920004
20487,200,700,1,0.9,0.5,700,40.10531857,0.962017524
20488,200,700,1,0.9,0.5,800,41.18926563,0.962615947
20489,200,700,1,0.9,0.5,900,41.1287665,0.962705395
20490,200,700,1,0.9,0.5,1000,41.08669428,0.962618528
20491,200,700,1,0.9,0.6,500,10.94244741,0.95888322
20492,200,700,1,0.9,0.6,600,10.8332015,0.958976989
20493,200,700,1,0.9,0.6,700,10.87719465,0.958961229
20494,200,700,1,0.9,0.6,800,10.86022066,0.958909759
20495,200,700,1,0.9,0.6,900,10.84049286,0.958961301
20496,200,700,1,0.9,0.6,1000,38.91694073,0.962008239
20497,200,700,1,0.9,0.7,500,38.79451543,0.961678624
20498,200,700,1,0.9,0.7,600,38.44083864,0.961564938
20499,200,700,1,0.9,0.7,700,38.37739778,0.961674789
20500,200,700,1,0.9,0.7,800,37.52976192,0.961004704
20501,200,700,1,0.9,0.7,900,38.45068512,0.961527297
20502,200,700,1,0.9,0.7,1000,38.67311902,0.96155684
20503,200,700,1,0.9,0.8,500,40.62527408,0.962707138
20504,200,700,1,0.9,0.8,600,40.39479662,0.96263899
20505,200,700,1,0.9,0.8,700,40.43076717,0.962616217
20506,200,700,1,0.9,0.8,800,40.28028734,0.962651212
20507,200,700,1,0.9,0.8,900,40.32093876,0.962632194
20508,200,700,1,0.9,0.8,1000,40.49361742,0.962634649
20509,200,700,1,0.9,0.9,500,36.43833474,0.961252013
20510,200,700,1,0.9,0.9,600,36.4835566,0.961060458
20511,200,700,1,0.9,0.9,700,35.80302264,0.961136867
20512,200,700,1,0.9,0.9,800,36.03823516,0.961090007
20513,200,700,1,0.9,0.9,900,36.10997845,0.961050547
20514,200,700,1,0.9,0.9,1000,36.26011397,0.9611521
20515,200,700,1,0.9,1,500,9.147288295,0.957863293
20516,200,700,1,0.9,1,600,9.12454282,0.957954517
20517,200,700,1,0.9,1,700,9.125952868,0.957931459
20518,200,700,1,0.9,1,800,9.12277713,0.957911283
20519,200,700,1,0.9,1,900,9.111417591,0.957880962
20520,200,700,1,0.9,1,1000,9.101909521,0.957933829
20521,200,700,1,1,0.1,500,42.89588669,0.96309962
20522,200,700,1,1,0.1,600,41.79228955,0.963477238
20523,200,700,1,1,0.1,700,41.42271775,0.962901815
20524,200,700,1,1,0.1,800,41.49533872,0.962939506
20525,200,700,1,1,0.1,900,42.65710836,0.963339919
20526,200,700,1,1,0.1,1000,42.6122368,0.963007484
20527,200,700,1,1,0.2,500,43.1750874,0.963247089
20528,200,700,1,1,0.2,600,41.80243956,0.963225912
20529,200,700,1,1,0.2,700,41.43210423,0.963228894
20530,200,700,1,1,0.2,800,42.5578353,0.963333425
20531,200,700,1,1,0.2,900,42.17576518,0.963595162
20532,200,700,1,1,0.2,1000,42.5978423,0.963272992
20533,200,700,1,1,0.3,500,43.1750874,0.963247089
20534,200,700,1,1,0.3,600,42.28176188,0.962966713
20535,200,700,1,1,0.3,700,41.63852538,0.963170698
20536,200,700,1,1,0.3,800,42.74130329,0.963285176
20537,200,700,1,1,0.3,900,41.57509932,0.963139844
20538,200,700,1,1,0.3,1000,41.76710926,0.963013575
20539,200,700,1,1,0.4,500,42.58911066,0.96347888
20540,200,700,1,1,0.4,600,42.35803897,0.963372212
20541,200,700,1,1,0.4,700,42.42783067,0.963268258
20542,200,700,1,1,0.4,800,42.55562776,0.963283617
20543,200,700,1,1,0.4,900,42.33541694,0.96319014
20544,200,700,1,1,0.4,1000,41.76710926,0.963013575
20545,200,700,1,1,0.5,500,42.34107558,0.962794591
20546,200,700,1,1,0.5,600,42.52578902,0.9628979
20547,200,700,1,1,0.5,700,42.84722918,0.96315815
20548,200,700,1,1,0.5,800,42.23035033,0.962813201
20549,200,700,1,1,0.5,900,41.88872727,0.96288694
20550,200,700,1,1,0.5,1000,41.76521525,0.962977804
20551,200,700,1,1,0.6,500,41.44497169,0.964147668
20552,200,700,1,1,0.6,600,41.53851812,0.964147315
20553,200,700,1,1,0.6,700,42.43037016,0.963325042
20554,200,700,1,1,0.6,800,42.5578353,0.963333425
20555,200,700,1,1,0.6,900,42.49622726,0.96342573
20556,200,700,1,1,0.6,1000,42.5978423,0.963272992
20557,200,700,1,1,0.7,500,42.01145737,0.96340252
20558,200,700,1,1,0.7,600,38.69901757,0.961849395
20559,200,700,1,1,0.7,700,42.43037016,0.963325042
20560,200,700,1,1,0.7,800,42.01496312,0.963571815
20561,200,700,1,1,0.7,900,41.69527269,0.963381642
20562,200,700,1,1,0.7,1000,42.01899569,0.963351101
20563,200,700,1,1,0.8,500,41.76516808,0.962728318
20564,200,700,1,1,0.8,600,41.10274414,0.962628428
20565,200,700,1,1,0.8,700,40.8353785,0.962581232
20566,200,700,1,1,0.8,800,41.15762254,0.962683268
20567,200,700,1,1,0.8,900,40.78449151,0.962687027
20568,200,700,1,1,0.8,1000,40.91364347,0.962623953
20569,200,700,1,1,0.9,500,37.68553749,0.961506657
20570,200,700,1,1,0.9,600,37.34584832,0.9613749
20571,200,700,1,1,0.9,700,37.19947077,0.961494383
20572,200,700,1,1,0.9,800,37.13200153,0.961364671
20573,200,700,1,1,0.9,900,37.07591309,0.961471422
20574,200,700,1,1,0.9,1000,37.29644239,0.961492781
20575,200,700,1,1,1,500,18.49667763,0.967064531
20576,200,700,1,1,1,600,18.57765329,0.967079651
20577,200,700,1,1,1,700,9.932832883,0.95835477
20578,200,700,1,1,1,800,18.48929696,0.967017307
20579,200,700,1,1,1,900,18.37718945,0.967054465
20580,200,700,1,1,1,1000,18.43861719,0.967041282
20581,200,800,0.4,0.4,0.1,500,17.75034045,0.966086268
20582,200,800,0.4,0.4,0.1,600,14.51916981,0.966269755
20583,200,800,0.4,0.4,0.1,700,14.09843742,0.966510596
20584,200,800,0.4,0.4,0.1,800,12.10365446,0.957983648
20585,200,800,0.4,0.4,0.1,900,9.811189031,0.956165597
20586,200,800,0.4,0.4,0.1,1000,14.21746393,0.9592058
20587,200,800,0.4,0.4,0.2,500,22.85890745,0.965938423
20588,200,800,0.4,0.4,0.2,600,10.2429059,0.956870632
20589,200,800,0.4,0.4,0.2,700,10.44413099,0.957221593
20590,200,800,0.4,0.4,0.2,800,16.6208811,0.966323412
20591,200,800,0.4,0.4,0.2,900,15.73727667,0.966801681
20592,200,800,0.4,0.4,0.2,1000,9.67515127,0.95796664
20593,200,800,0.4,0.4,0.3,500,9.286476116,0.956150972
20594,200,800,0.4,0.4,0.3,600,27.49212228,0.966898934
20595,200,800,0.4,0.4,0.3,700,9.729545527,0.956628671
20596,200,800,0.4,0.4,0.3,800,10.02867203,0.956898806
20597,200,800,0.4,0.4,0.3,900,21.81245614,0.966401414
20598,200,800,0.4,0.4,0.3,1000,21.04389199,0.966174504
20599,200,800,0.4,0.4,0.4,500,9.287752471,0.955627051
20600,200,800,0.4,0.4,0.4,600,9.24347029,0.956173883
20601,200,800,0.4,0.4,0.4,700,9.339430437,0.95635766
20602,200,800,0.4,0.4,0.4,800,9.549767662,0.956347673
20603,200,800,0.4,0.4,0.4,900,26.74024628,0.966408604
20604,200,800,0.4,0.4,0.4,1000,31.44125663,0.96643265
20605,200,800,0.4,0.4,0.5,500,22.95892415,0.949570712
20606,200,800,0.4,0.4,0.5,600,58.39908216,0.966602361
20607,200,800,0.4,0.4,0.5,700,9.238733965,0.956026431
20608,200,800,0.4,0.4,0.5,800,9.261330684,0.955830459
20609,200,800,0.4,0.4,0.5,900,9.233761418,0.955879462
20610,200,800,0.4,0.4,0.5,1000,42.5121773,0.966504653
20611,200,800,0.4,0.4,0.6,500,31.27108036,0.949014027
20612,200,800,0.4,0.4,0.6,600,26.15753937,0.950630696
20613,200,800,0.4,0.4,0.6,700,23.97005836,0.94997764
20614,200,800,0.4,0.4,0.6,800,22.4695283,0.949639505
20615,200,800,0.4,0.4,0.6,900,18.1988901,0.950904732
20616,200,800,0.4,0.4,0.6,1000,20.17315425,0.950754854
20617,200,800,0.4,0.4,0.7,500,40.81600832,0.959076628
20618,200,800,0.4,0.4,0.7,600,46.32394632,0.947774861
20619,200,800,0.4,0.4,0.7,700,39.44490535,0.947415504
20620,200,800,0.4,0.4,0.7,800,33.93577092,0.948243239
20621,200,800,0.4,0.4,0.7,900,30.17316584,0.948493785
20622,200,800,0.4,0.4,0.7,1000,30.68448157,0.948962482
20623,200,800,0.4,0.4,0.8,500,65.75322745,0.958762264
20624,200,800,0.4,0.4,0.8,600,59.31485694,0.958991797
20625,200,800,0.4,0.4,0.8,700,53.71646944,0.958956633
20626,200,800,0.4,0.4,0.8,800,45.0330526,0.959056777
20627,200,800,0.4,0.4,0.8,900,41.77286328,0.959180101
20628,200,800,0.4,0.4,0.8,1000,41.65669058,0.959159852
20629,200,800,0.4,0.4,0.9,500,82.1792727,0.958777817
20630,200,800,0.4,0.4,0.9,600,78.58179932,0.958857659
20631,200,800,0.4,0.4,0.9,700,75.02763485,0.958666688
20632,200,800,0.4,0.4,0.9,800,67.86491517,0.958953588
20633,200,800,0.4,0.4,0.9,900,65.07475411,0.958991133
20634,200,800,0.4,0.4,0.9,1000,62.09079272,0.959053164
20635,200,800,0.4,0.4,1,500,90.33032747,0.958694837
20636,200,800,0.4,0.4,1,600,90.79436759,0.958695174
20637,200,800,0.4,0.4,1,700,86.09665015,0.958643597
20638,200,800,0.4,0.4,1,800,78.51571201,0.958735477
20639,200,800,0.4,0.4,1,900,76.34559629,0.95880279
20640,200,800,0.4,0.4,1,1000,75.29691099,0.958918193
20641,200,800,0.4,0.5,0.1,500,11.62176725,0.957547439
20642,200,800,0.4,0.5,0.1,600,13.72802799,0.966444357
20643,200,800,0.4,0.5,0.1,700,12.22248238,0.966312
20644,200,800,0.4,0.5,0.1,800,10.92020733,0.966796042
20645,200,800,0.4,0.5,0.1,900,8.94233907,0.960533307
20646,200,800,0.4,0.5,0.1,1000,8.879210474,0.961516714
20647,200,800,0.4,0.5,0.2,500,17.25705329,0.966539302
20648,200,800,0.4,0.5,0.2,600,11.26538494,0.957314286
20649,200,800,0.4,0.5,0.2,700,11.61363492,0.957590168
20650,200,800,0.4,0.5,0.2,800,15.09566129,0.966715618
20651,200,800,0.4,0.5,0.2,900,12.97122322,0.958690655
20652,200,800,0.4,0.5,0.2,1000,13.00101746,0.966889355
20653,200,800,0.4,0.5,0.3,500,10.10848197,0.956693076
20654,200,800,0.4,0.5,0.3,600,22.59336489,0.966592414
20655,200,800,0.4,0.5,0.3,700,21.78437945,0.966571868
20656,200,800,0.4,0.5,0.3,800,17.89545113,0.966373497
20657,200,800,0.4,0.5,0.3,900,11.42149434,0.957319399
20658,200,800,0.4,0.5,0.3,1000,8.310382613,0.960307156
20659,200,800,0.4,0.5,0.4,500,39.56191536,0.966765209
20660,200,800,0.4,0.5,0.4,600,9.77199565,0.956512756
20661,200,800,0.4,0.5,0.4,700,9.879847227,0.956732199
20662,200,800,0.4,0.5,0.4,800,28.49597855,0.966790308
20663,200,800,0.4,0.5,0.4,900,25.04649032,0.966829997
20664,200,800,0.4,0.5,0.4,1000,10.77755322,0.957062907
20665,200,800,0.4,0.5,0.5,500,56.44950419,0.966392691
20666,200,800,0.4,0.5,0.5,600,11.7509955,0.95980858
20667,200,800,0.4,0.5,0.5,700,9.371894302,0.956141712
20668,200,800,0.4,0.5,0.5,800,9.486603255,0.956542413
20669,200,800,0.4,0.5,0.5,900,36.07280574,0.966835672
20670,200,800,0.4,0.5,0.5,1000,9.933470191,0.956364729
20671,200,800,0.4,0.5,0.6,500,23.79558616,0.9486759
20672,200,800,0.4,0.5,0.6,600,15.2188674,0.959627093
20673,200,800,0.4,0.5,0.6,700,16.78318621,0.950780869
20674,200,800,0.4,0.5,0.6,800,12.62237816,0.959817559
20675,200,800,0.4,0.5,0.6,900,14.69614705,0.951180143
20676,200,800,0.4,0.5,0.6,1000,9.402981182,0.956075548
20677,200,800,0.4,0.5,0.7,500,31.81373575,0.94809899
20678,200,800,0.4,0.5,0.7,600,27.8719091,0.949017498
20679,200,800,0.4,0.5,0.7,700,23.07332656,0.94956432
20680,200,800,0.4,0.5,0.7,800,21.96239516,0.949280753
20681,200,800,0.4,0.5,0.7,900,19.78503876,0.949621194
20682,200,800,0.4,0.5,0.7,1000,19.85016957,0.949460657
20683,200,800,0.4,0.5,0.8,500,37.7454489,0.959220047
20684,200,800,0.4,0.5,0.8,600,45.59027756,0.945248891
20685,200,800,0.4,0.5,0.8,700,36.21827142,0.947710574
20686,200,800,0.4,0.5,0.8,800,38.34011763,0.947179223
20687,200,800,0.4,0.5,0.8,900,31.21603106,0.948174773
20688,200,800,0.4,0.5,0.8,1000,32.81824446,0.947801561
20689,200,800,0.4,0.5,0.9,500,51.21164771,0.959157785
20690,200,800,0.4,0.5,0.9,600,45.48005023,0.959178486
20691,200,800,0.4,0.5,0.9,700,42.96735502,0.959308183
20692,200,800,0.4,0.5,0.9,800,39.85058157,0.959486694
20693,200,800,0.4,0.5,0.9,900,37.92531828,0.959334329
20694,200,800,0.4,0.5,0.9,1000,37.29304046,0.959365602
20695,200,800,0.4,0.5,1,500,56.16934709,0.959040821
20696,200,800,0.4,0.5,1,600,52.01280705,0.959140592
20697,200,800,0.4,0.5,1,700,49.68304407,0.959214358
20698,200,800,0.4,0.5,1,800,46.42920069,0.959383279
20699,200,800,0.4,0.5,1,900,45.23056057,0.959190034
20700,200,800,0.4,0.5,1,1000,44.20296227,0.959252687
20701,200,800,0.4,0.6,0.1,500,12.03629024,0.966272144
20702,200,800,0.4,0.6,0.1,600,10.95999441,0.966054643
20703,200,800,0.4,0.6,0.1,700,8.837259542,0.959670676
20704,200,800,0.4,0.6,0.1,800,8.823812075,0.961570896
20705,200,800,0.4,0.6,0.1,900,8.800675102,0.961119536
20706,200,800,0.4,0.6,0.1,1000,8.835587829,0.961627088
20707,200,800,0.4,0.6,0.2,500,15.54066314,0.966284447
20708,200,800,0.4,0.6,0.2,600,11.67002185,0.957517308
20709,200,800,0.4,0.6,0.2,700,12.67981874,0.95750697
20710,200,800,0.4,0.6,0.2,800,13.14554171,0.958091346
20711,200,800,0.4,0.6,0.2,900,11.9411961,0.9667274
20712,200,800,0.4,0.6,0.2,1000,8.980796325,0.95941627
20713,200,800,0.4,0.6,0.3,500,20.07603433,0.966454103
20714,200,800,0.4,0.6,0.3,600,11.07360483,0.957274584
20715,200,800,0.4,0.6,0.3,700,16.41065415,0.966562288
20716,200,800,0.4,0.6,0.3,800,15.49124918,0.966649865
20717,200,800,0.4,0.6,0.3,900,12.37326485,0.957501647
20718,200,800,0.4,0.6,0.3,1000,13.14088131,0.9665549
20719,200,800,0.4,0.6,0.4,500,28.73147675,0.966460217
20720,200,800,0.4,0.6,0.4,600,26.45945762,0.966294651
20721,200,800,0.4,0.6,0.4,700,8.268427816,0.960320072
20722,200,800,0.4,0.6,0.4,800,19.4154936,0.96661796
20723,200,800,0.4,0.6,0.4,900,11.53098774,0.957318664
20724,200,800,0.4,0.6,0.4,1000,11.61608178,0.957700356
20725,200,800,0.4,0.6,0.5,500,38.59942474,0.9665827
20726,200,800,0.4,0.6,0.5,600,33.78108273,0.966261881
20727,200,800,0.4,0.6,0.5,700,10.16134101,0.956595807
20728,200,800,0.4,0.6,0.5,800,10.44575157,0.957264701
20729,200,800,0.4,0.6,0.5,900,10.65133305,0.956907547
20730,200,800,0.4,0.6,0.5,1000,8.365823709,0.960162911
20731,200,800,0.4,0.6,0.6,500,9.270549299,0.955994459
20732,200,800,0.4,0.6,0.6,600,11.8324363,0.959761052
20733,200,800,0.4,0.6,0.6,700,12.08541242,0.951184097
20734,200,800,0.4,0.6,0.6,800,9.746639118,0.956690324
20735,200,800,0.4,0.6,0.6,900,40.19655546,0.966861764
20736,200,800,0.4,0.6,0.6,1000,10.02724668,0.956773452
20737,200,800,0.4,0.6,0.7,500,17.18932898,0.95963509
20738,200,800,0.4,0.6,0.7,600,18.02974716,0.949532016
20739,200,800,0.4,0.6,0.7,700,15.30784162,0.950165162
20740,200,800,0.4,0.6,0.7,800,14.34122606,0.950529074
20741,200,800,0.4,0.6,0.7,900,14.05810841,0.950780717
20742,200,800,0.4,0.6,0.7,1000,13.57937763,0.950901642
20743,200,800,0.4,0.6,0.8,500,32.24796643,0.946477634
20744,200,800,0.4,0.6,0.8,600,29.27411386,0.94721767
20745,200,800,0.4,0.6,0.8,700,24.60879182,0.94742455
20746,200,800,0.4,0.6,0.8,800,22.15879217,0.948419102
20747,200,800,0.4,0.6,0.8,900,21.10679993,0.948815936
20748,200,800,0.4,0.6,0.8,1000,19.25184113,0.948908556
20749,200,800,0.4,0.6,0.9,500,31.33857932,0.959382413
20750,200,800,0.4,0.6,0.9,600,29.81182717,0.959515784
20751,200,800,0.4,0.6,0.9,700,27.16848125,0.959551364
20752,200,800,0.4,0.6,0.9,800,33.15232997,0.946143118
20753,200,800,0.4,0.6,0.9,900,32.63899006,0.945978753
20754,200,800,0.4,0.6,0.9,1000,21.69660358,0.959828364
20755,200,800,0.4,0.6,1,500,35.25980694,0.95934243
20756,200,800,0.4,0.6,1,600,34.36103604,0.959404203
20757,200,800,0.4,0.6,1,700,33.03804812,0.959486474
20758,200,800,0.4,0.6,1,800,28.83516832,0.959542057
20759,200,800,0.4,0.6,1,900,27.80410988,0.959645375
20760,200,800,0.4,0.6,1,1000,25.9746186,0.959654385
20761,200,800,0.4,0.7,0.1,500,13.46628702,0.958095589
20762,200,800,0.4,0.7,0.1,600,8.71506984,0.960330544
20763,200,800,0.4,0.7,0.1,700,8.785082721,0.961095145
20764,200,800,0.4,0.7,0.1,800,8.965211051,0.960662918
20765,200,800,0.4,0.7,0.1,900,9.001788536,0.960315938
20766,200,800,0.4,0.7,0.1,1000,9.469064386,0.961083319
20767,200,800,0.4,0.7,0.2,500,13.23719891,0.966680049
20768,200,800,0.4,0.7,0.2,600,13.40297332,0.958162498
20769,200,800,0.4,0.7,0.2,700,13.88076698,0.958212573
20770,200,800,0.4,0.7,0.2,800,8.773783259,0.959310626
20771,200,800,0.4,0.7,0.2,900,8.783205033,0.960114564
20772,200,800,0.4,0.7,0.2,1000,8.677907311,0.959424204
20773,200,800,0.4,0.7,0.3,500,11.69958,0.957268244
20774,200,800,0.4,0.7,0.3,600,16.33041364,0.966599844
20775,200,800,0.4,0.7,0.3,700,12.41423712,0.957568668
20776,200,800,0.4,0.7,0.3,800,13.42795796,0.95796778
20777,200,800,0.4,0.7,0.3,900,12.65440598,0.966751674
20778,200,800,0.4,0.7,0.3,1000,11.44043985,0.966522546
20779,200,800,0.4,0.7,0.4,500,10.82005081,0.957033188
20780,200,800,0.4,0.7,0.4,600,19.34050883,0.966906434
20781,200,800,0.4,0.7,0.4,700,11.72658815,0.95754264
20782,200,800,0.4,0.7,0.4,800,15.13362125,0.966557781
20783,200,800,0.4,0.7,0.4,900,12.46777148,0.957705592
20784,200,800,0.4,0.7,0.4,1000,13.47999225,0.966331432
20785,200,800,0.4,0.7,0.5,500,32.71165331,0.96672512
20786,200,800,0.4,0.7,0.5,600,27.27376243,0.966730154
20787,200,800,0.4,0.7,0.5,700,11.14949947,0.957192197
20788,200,800,0.4,0.7,0.5,800,11.6601512,0.957313587
20789,200,800,0.4,0.7,0.5,900,8.269418024,0.960171015
20790,200,800,0.4,0.7,0.5,1000,19.88377475,0.966758651
20791,200,800,0.4,0.7,0.6,500,10.22642486,0.960034769
20792,200,800,0.4,0.7,0.6,600,9.438842619,0.960208326
20793,200,800,0.4,0.7,0.6,700,8.881138013,0.96037804
20794,200,800,0.4,0.7,0.6,800,8.869163993,0.960256557
20795,200,800,0.4,0.7,0.6,900,8.493323774,0.960011831
20796,200,800,0.4,0.7,0.6,1000,8.590887865,0.960236295
20797,200,800,0.4,0.7,0.7,500,12.74746834,0.95996097
20798,200,800,0.4,0.7,0.7,600,11.25889534,0.960079135
20799,200,800,0.4,0.7,0.7,700,11.98540165,0.950979697
20800,200,800,0.4,0.7,0.7,800,11.23135297,0.95079871
20801,200,800,0.4,0.7,0.7,900,10.49586651,0.951125628
20802,200,800,0.4,0.7,0.7,1000,10.33110907,0.951244599
20803,200,800,0.4,0.7,0.8,500,22.67660262,0.947447456
20804,200,800,0.4,0.7,0.8,600,19.78529398,0.948339527
20805,200,800,0.4,0.7,0.8,700,16.45993014,0.949249325
20806,200,800,0.4,0.7,0.8,800,14.88833075,0.949722063
20807,200,800,0.4,0.7,0.8,900,13.95340704,0.948841404
20808,200,800,0.4,0.7,0.8,1000,13.42814469,0.949668343
20809,200,800,0.4,0.7,0.9,500,30.46026599,0.945469821
20810,200,800,0.4,0.7,0.9,600,27.63174694,0.946329156
20811,200,800,0.4,0.7,0.9,700,22.82302659,0.94736007
20812,200,800,0.4,0.7,0.9,800,21.88917649,0.947403455
20813,200,800,0.4,0.7,0.9,900,20.76431058,0.946660076
20814,200,800,0.4,0.7,0.9,1000,20.08049593,0.947681879
20815,200,800,0.4,0.7,1,500,23.93217952,0.959660359
20816,200,800,0.4,0.7,1,600,21.69407871,0.959781265
20817,200,800,0.4,0.7,1,700,20.23642103,0.959799833
20818,200,800,0.4,0.7,1,800,27.26991452,0.945998602
20819,200,800,0.4,0.7,1,900,26.2123143,0.945418977
20820,200,800,0.4,0.7,1,1000,25.20438109,0.946231084
20821,200,800,0.4,0.8,0.1,500,8.741840696,0.960584588
20822,200,800,0.4,0.8,0.1,600,8.80506967,0.960806856
20823,200,800,0.4,0.8,0.1,700,9.149441779,0.960525938
20824,200,800,0.4,0.8,0.1,800,9.235219215,0.960005419
20825,200,800,0.4,0.8,0.1,900,9.748763236,0.961253788
20826,200,800,0.4,0.8,0.1,1000,10.03407539,0.960474034
20827,200,800,0.4,0.8,0.2,500,13.38364535,0.957904849
20828,200,800,0.4,0.8,0.2,600,11.1926922,0.96626735
20829,200,800,0.4,0.8,0.2,700,8.797312765,0.960557767
20830,200,800,0.4,0.8,0.2,800,8.80713031,0.960583051
20831,200,800,0.4,0.8,0.2,900,8.916747966,0.960570451
20832,200,800,0.4,0.8,0.2,1000,9.071878301,0.961111543
20833,200,800,0.4,0.8,0.3,500,12.52160169,0.957454775
20834,200,800,0.4,0.8,0.3,600,13.79584379,0.966650306
20835,200,800,0.4,0.8,0.3,700,11.7478097,0.966384203
20836,200,800,0.4,0.8,0.3,800,14.54298336,0.95814571
20837,200,800,0.4,0.8,0.3,900,8.763067988,0.959668288
20838,200,800,0.4,0.8,0.3,1000,8.762466154,0.96046548
20839,200,800,0.4,0.8,0.4,500,18.40385243,0.966484097
20840,200,800,0.4,0.8,0.4,600,15.43078028,0.966367685
20841,200,800,0.4,0.8,0.4,700,13.94235168,0.966596954
20842,200,800,0.4,0.8,0.4,800,13.71706331,0.966693336
20843,200,800,0.4,0.8,0.4,900,12.21033286,0.966507502
20844,200,800,0.4,0.8,0.4,1000,14.06781071,0.958150219
20845,200,800,0.4,0.8,0.5,500,8.326457203,0.960409092
20846,200,800,0.4,0.8,0.5,600,8.310528558,0.96043613
20847,200,800,0.4,0.8,0.5,700,8.254416164,0.960540495
20848,200,800,0.4,0.8,0.5,800,8.246337369,0.960541169
20849,200,800,0.4,0.8,0.5,900,8.382109056,0.960692817
20850,200,800,0.4,0.8,0.5,1000,15.50532368,0.967013191
20851,200,800,0.4,0.8,0.6,500,9.02060941,0.960266175
20852,200,800,0.4,0.8,0.6,600,10.65812978,0.956696803
20853,200,800,0.4,0.8,0.6,700,25.5750424,0.966859401
20854,200,800,0.4,0.8,0.6,800,8.280750114,0.960438092
20855,200,800,0.4,0.8,0.6,900,12.26084038,0.95746896
